entity,group,value,sequence,variable,unit
G1_11,Group 1,94.308,38,demo_measurement,unit
G1_11,Group 1,110.679,39,demo_measurement,unit
G1_11,Group 1,107.030,40,demo_measurement,unit
G1_11,Group 1,114.527,41,demo_measurement,unit
G1_11,Group 1,121.331,42,demo_measurement,unit
G1_11,Group 1,101.144,43,demo_measurement,unit
G1_11,Group 1,101.832,44,demo_measurement,unit
G1_11,Group 1,90.774,45,demo_measurement,unit
G1_11,Group 1,104.555,46,demo_measurement,unit
G1_11,Group 1,91.275,47,demo_measurement,unit
G1_11,Group 1,100.967,48,demo_measurement,unit
G1_11,Group 1,99.690,49,demo_measurement,unit
G1_11,Group 1,102.872,50,demo_measurement,unit
G1_12,Group 1,115.996,1,demo_measurement,unit
G1_12,Group 1,88.746,2,demo_measurement,unit
G1_12,Group 1,121.337,3,demo_measurement,unit
G1_12,Group 1,92.722,4,demo_measurement,unit
G1_12,Group 1,121.492,5,demo_measurement,unit
G1_12,Group 1,97.014,6,demo_measurement,unit
G1_12,Group 1,87.465,7,demo_measurement,unit
G1_12,Group 1,92.176,8,demo_measurement,unit
G1_12,Group 1,96.929,9,demo_measurement,unit
G1_12,Group 1,75.681,10,demo_measurement,unit
G1_12,Group 1,105.204,11,demo_measurement,unit
G1_12,Group 1,85.180,12,demo_measurement,unit
G1_12,Group 1,81.456,13,demo_measurement,unit
G1_12,Group 1,113.913,14,demo_measurement,unit
G1_12,Group 1,87.601,15,demo_measurement,unit
G1_12,Group 1,111.791,16,demo_measurement,unit
G1_12,Group 1,95.131,17,demo_measurement,unit
G1_12,Group 1,96.219,18,demo_measurement,unit
G1_12,Group 1,107.556,19,demo_measurement,unit
G1_12,Group 1,89.307,20,demo_measurement,unit
G1_12,Group 1,85.091,21,demo_measurement,unit
G1_12,Group 1,88.901,22,demo_measurement,unit
G1_12,Group 1,116.005,23,demo_measurement,unit
G1_12,Group 1,91.639,24,demo_measurement,unit
G1_12,Group 1,117.572,25,demo_measurement,unit
G1_12,Group 1,112.246,26,demo_measurement,unit
G1_12,Group 1,111.686,27,demo_measurement,unit
G1_12,Group 1,97.669,28,demo_measurement,unit
G1_12,Group 1,99.526,29,demo_measurement,unit
G1_12,Group 1,105.785,30,demo_measurement,unit
G1_12,Group 1,92.557,31,demo_measurement,unit
G1_12,Group 1,108.599,32,demo_measurement,unit
G1_12,Group 1,116.232,33,demo_measurement,unit
G1_12,Group 1,103.229,34,demo_measurement,unit
G1_12,Group 1,94.303,35,demo_measurement,unit
G1_12,Group 1,100.329,36,demo_measurement,unit
G1_12,Group 1,106.698,37,demo_measurement,unit
G1_12,Group 1,107.799,38,demo_measurement,unit
G1_12,Group 1,87.291,39,demo_measurement,unit
G1_12,Group 1,101.478,40,demo_measurement,unit
G1_12,Group 1,87.914,41,demo_measurement,unit
G1_12,Group 1,106.414,42,demo_measurement,unit
G1_12,Group 1,107.248,43,demo_measurement,unit
G1_12,Group 1,100.194,44,demo_measurement,unit
G1_12,Group 1,96.270,45,demo_measurement,unit
G1_12,Group 1,107.830,46,demo_measurement,unit
G1_12,Group 1,99.374,47,demo_measurement,unit
G1_12,Group 1,99.507,48,demo_measurement,unit
G1_12,Group 1,81.267,49,demo_measurement,unit
G1_12,Group 1,99.514,50,demo_measurement,unit
G1_13,Group 1,88.711,1,demo_measurement,unit
G1_13,Group 1,125.708,2,demo_measurement,unit
G1_13,Group 1,103.863,3,demo_measurement,unit
G1_13,Group 1,83.733,4,demo_measurement,unit
G1_13,Group 1,103.117,5,demo_measurement,unit
G1_13,Group 1,71.586,6,demo_measurement,unit
G1_13,Group 1,119.130,7,demo_measurement,unit
G1_13,Group 1,91.741,8,demo_measurement,unit
G1_13,Group 1,95.288,9,demo_measurement,unit
G1_13,Group 1,74.937,10,demo_measurement,unit
G1_13,Group 1,73.230,11,demo_measurement,unit
G1_13,Group 1,109.910,12,demo_measurement,unit
G1_13,Group 1,91.785,13,demo_measurement,unit
G1_13,Group 1,89.402,14,demo_measurement,unit
G1_13,Group 1,102.504,15,demo_measurement,unit
G1_13,Group 1,109.118,16,demo_measurement,unit
G1_13,Group 1,84.260,17,demo_measurement,unit
G1_13,Group 1,114.838,18,demo_measurement,unit
G1_13,Group 1,102.555,19,demo_measurement,unit
G1_13,Group 1,95.208,20,demo_measurement,unit
G1_13,Group 1,119.943,21,demo_measurement,unit
G1_13,Group 1,117.292,22,demo_measurement,unit
G1_13,Group 1,89.281,23,demo_measurement,unit
G1_13,Group 1,110.322,24,demo_measurement,unit
G1_13,Group 1,82.273,25,demo_measurement,unit
G1_13,Group 1,97.227,26,demo_measurement,unit
G1_13,Group 1,88.532,27,demo_measurement,unit
G1_13,Group 1,80.764,28,demo_measurement,unit
G1_13,Group 1,97.582,29,demo_measurement,unit
G1_13,Group 1,109.780,30,demo_measurement,unit
G1_13,Group 1,92.748,31,demo_measurement,unit
G1_13,Group 1,116.625,32,demo_measurement,unit
G1_13,Group 1,82.545,33,demo_measurement,unit
G1_13,Group 1,94.345,34,demo_measurement,unit
G1_13,Group 1,108.109,35,demo_measurement,unit
G1_13,Group 1,117.613,36,demo_measurement,unit
G1_13,Group 1,115.075,37,demo_measurement,unit
G1_13,Group 1,106.288,38,demo_measurement,unit
G1_13,Group 1,106.989,39,demo_measurement,unit
G1_13,Group 1,95.123,40,demo_measurement,unit
G1_13,Group 1,108.397,41,demo_measurement,unit
G1_13,Group 1,112.218,42,demo_measurement,unit
G1_13,Group 1,110.114,43,demo_measurement,unit
G1_13,Group 1,106.372,44,demo_measurement,unit
G1_13,Group 1,85.610,45,demo_measurement,unit
G1_13,Group 1,114.709,46,demo_measurement,unit
G1_13,Group 1,102.422,47,demo_measurement,unit
G1_13,Group 1,97.767,48,demo_measurement,unit
G1_13,Group 1,119.785,49,demo_measurement,unit
G1_13,Group 1,91.491,50,demo_measurement,unit
G1_14,Group 1,113.695,1,demo_measurement,unit
G1_14,Group 1,86.326,2,demo_measurement,unit
G1_14,Group 1,104.278,3,demo_measurement,unit
G1_14,Group 1,101.280,4,demo_measurement,unit
G1_14,Group 1,104.738,5,demo_measurement,unit
G1_14,Group 1,95.178,6,demo_measurement,unit
G1_14,Group 1,83.592,7,demo_measurement,unit
G1_14,Group 1,113.294,8,demo_measurement,unit
G1_14,Group 1,104.913,9,demo_measurement,unit
G1_14,Group 1,79.088,10,demo_measurement,unit
G1_14,Group 1,90.005,11,demo_measurement,unit
G1_14,Group 1,83.298,12,demo_measurement,unit
G1_14,Group 1,102.467,13,demo_measurement,unit
G1_14,Group 1,109.105,14,demo_measurement,unit
G1_14,Group 1,91.912,15,demo_measurement,unit
G1_14,Group 1,102.311,16,demo_measurement,unit
G1_14,Group 1,103.923,17,demo_measurement,unit
G1_14,Group 1,101.126,18,demo_measurement,unit
G1_14,Group 1,90.499,19,demo_measurement,unit
G1_14,Group 1,93.772,20,demo_measurement,unit
G1_14,Group 1,112.122,21,demo_measurement,unit
G1_14,Group 1,77.276,22,demo_measurement,unit
G1_14,Group 1,108.250,23,demo_measurement,unit
G1_14,Group 1,87.777,24,demo_measurement,unit
G1_14,Group 1,101.572,25,demo_measurement,unit
G1_14,Group 1,92.288,26,demo_measurement,unit
G1_14,Group 1,89.500,27,demo_measurement,unit
G1_14,Group 1,105.748,28,demo_measurement,unit
G1_14,Group 1,81.123,29,demo_measurement,unit
G1_14,Group 1,91.715,30,demo_measurement,unit
G1_14,Group 1,87.948,31,demo_measurement,unit
G1_14,Group 1,69.356,32,demo_measurement,unit
G1_14,Group 1,107.190,33,demo_measurement,unit
G1_14,Group 1,106.196,34,demo_measurement,unit
G1_14,Group 1,117.838,35,demo_measurement,unit
G1_14,Group 1,100.151,36,demo_measurement,unit
G1_14,Group 1,100.726,37,demo_measurement,unit
G1_14,Group 1,89.820,38,demo_measurement,unit
G1_14,Group 1,89.821,39,demo_measurement,unit
G1_14,Group 1,96.554,40,demo_measurement,unit
G1_14,Group 1,110.988,41,demo_measurement,unit
G1_14,Group 1,98.931,42,demo_measurement,unit
G1_14,Group 1,80.464,43,demo_measurement,unit
G1_14,Group 1,94.580,44,demo_measurement,unit
G1_14,Group 1,90.309,45,demo_measurement,unit
G1_14,Group 1,95.526,46,demo_measurement,unit
G1_14,Group 1,118.507,47,demo_measurement,unit
G1_14,Group 1,100.858,48,demo_measurement,unit
G1_14,Group 1,128.764,49,demo_measurement,unit
G1_14,Group 1,96.273,50,demo_measurement,unit
G1_15,Group 1,118.423,1,demo_measurement,unit
G1_15,Group 1,86.441,2,demo_measurement,unit
G1_15,Group 1,100.657,3,demo_measurement,unit
G1_15,Group 1,105.826,4,demo_measurement,unit
G1_15,Group 1,95.515,5,demo_measurement,unit
G1_15,Group 1,80.289,6,demo_measurement,unit
G1_15,Group 1,88.215,7,demo_measurement,unit
G1_15,Group 1,110.387,8,demo_measurement,unit
G1_15,Group 1,112.552,9,demo_measurement,unit
G1_15,Group 1,115.698,10,demo_measurement,unit
G1_15,Group 1,105.439,11,demo_measurement,unit
G1_15,Group 1,91.837,12,demo_measurement,unit
G1_15,Group 1,107.419,13,demo_measurement,unit
G1_15,Group 1,110.700,14,demo_measurement,unit
G1_15,Group 1,83.421,15,demo_measurement,unit
G1_15,Group 1,96.459,16,demo_measurement,unit
G1_15,Group 1,93.754,17,demo_measurement,unit
G1_15,Group 1,129.986,18,demo_measurement,unit
G1_15,Group 1,104.239,19,demo_measurement,unit
G1_15,Group 1,95.982,20,demo_measurement,unit
G1_15,Group 1,89.486,21,demo_measurement,unit
G1_15,Group 1,106.953,22,demo_measurement,unit
G1_15,Group 1,97.297,23,demo_measurement,unit
G1_15,Group 1,93.849,24,demo_measurement,unit
G1_15,Group 1,97.692,25,demo_measurement,unit
G1_15,Group 1,111.585,26,demo_measurement,unit
G1_15,Group 1,104.402,27,demo_measurement,unit
G1_15,Group 1,88.493,28,demo_measurement,unit
G1_15,Group 1,126.964,29,demo_measurement,unit
G1_15,Group 1,105.961,30,demo_measurement,unit
G1_15,Group 1,100.818,31,demo_measurement,unit
G1_15,Group 1,111.677,32,demo_measurement,unit
G1_15,Group 1,110.336,33,demo_measurement,unit
G1_15,Group 1,86.964,34,demo_measurement,unit
G1_15,Group 1,100.218,35,demo_measurement,unit
G1_15,Group 1,76.816,36,demo_measurement,unit
G1_15,Group 1,110.623,37,demo_measurement,unit
G1_15,Group 1,107.423,38,demo_measurement,unit
G1_15,Group 1,101.603,39,demo_measurement,unit
G1_15,Group 1,103.042,40,demo_measurement,unit
G1_15,Group 1,102.852,41,demo_measurement,unit
G1_15,Group 1,117.899,42,demo_measurement,unit
G1_15,Group 1,95.604,43,demo_measurement,unit
G1_15,Group 1,86.454,44,demo_measurement,unit
G1_15,Group 1,121.658,45,demo_measurement,unit
G1_15,Group 1,99.985,46,demo_measurement,unit
G1_15,Group 1,69.204,47,demo_measurement,unit
G1_15,Group 1,82.665,48,demo_measurement,unit
G1_15,Group 1,118.223,49,demo_measurement,unit
G1_15,Group 1,114.530,50,demo_measurement,unit
G1_16,Group 1,79.638,1,demo_measurement,unit
G1_16,Group 1,108.759,2,demo_measurement,unit
G1_16,Group 1,113.497,3,demo_measurement,unit
G1_16,Group 1,107.146,4,demo_measurement,unit
G1_16,Group 1,99.431,5,demo_measurement,unit
G1_16,Group 1,80.465,6,demo_measurement,unit
G1_16,Group 1,105.330,7,demo_measurement,unit
G1_16,Group 1,88.260,8,demo_measurement,unit
G1_16,Group 1,105.655,9,demo_measurement,unit
G1_16,Group 1,108.921,10,demo_measurement,unit
G1_16,Group 1,110.017,11,demo_measurement,unit
G1_16,Group 1,83.656,12,demo_measurement,unit
G1_16,Group 1,87.653,13,demo_measurement,unit
G1_16,Group 1,76.247,14,demo_measurement,unit
G1_16,Group 1,99.928,15,demo_measurement,unit
G1_16,Group 1,98.552,16,demo_measurement,unit
G1_16,Group 1,106.751,17,demo_measurement,unit
G1_16,Group 1,90.141,18,demo_measurement,unit
G1_16,Group 1,101.094,19,demo_measurement,unit
G1_16,Group 1,104.101,20,demo_measurement,unit
G1_16,Group 1,76.809,21,demo_measurement,unit
G1_16,Group 1,105.967,22,demo_measurement,unit
G1_16,Group 1,113.350,23,demo_measurement,unit
G1_16,Group 1,113.341,24,demo_measurement,unit
G1_16,Group 1,104.459,25,demo_measurement,unit
G1_16,Group 1,112.279,26,demo_measurement,unit
G1_16,Group 1,109.967,27,demo_measurement,unit
G1_16,Group 1,95.732,28,demo_measurement,unit
G1_16,Group 1,100.275,29,demo_measurement,unit
G1_16,Group 1,95.883,30,demo_measurement,unit
G1_16,Group 1,106.561,31,demo_measurement,unit
G1_16,Group 1,114.780,32,demo_measurement,unit
G1_16,Group 1,113.551,33,demo_measurement,unit
G1_16,Group 1,102.872,34,demo_measurement,unit
G1_16,Group 1,98.328,35,demo_measurement,unit
G1_16,Group 1,104.206,36,demo_measurement,unit
G1_16,Group 1,123.905,37,demo_measurement,unit
G1_16,Group 1,111.312,38,demo_measurement,unit
G1_16,Group 1,103.569,39,demo_measurement,unit
G1_16,Group 1,100.393,40,demo_measurement,unit
G1_16,Group 1,104.776,41,demo_measurement,unit
G1_16,Group 1,90.157,42,demo_measurement,unit
G1_16,Group 1,115.373,43,demo_measurement,unit
G1_16,Group 1,100.671,44,demo_measurement,unit
G1_16,Group 1,114.695,45,demo_measurement,unit
G1_16,Group 1,91.411,46,demo_measurement,unit
G1_16,Group 1,118.521,47,demo_measurement,unit
G1_16,Group 1,117.801,48,demo_measurement,unit
G1_16,Group 1,85.617,49,demo_measurement,unit
G1_16,Group 1,97.843,50,demo_measurement,unit
G1_17,Group 1,79.965,1,demo_measurement,unit
G1_17,Group 1,72.669,2,demo_measurement,unit
G1_17,Group 1,103.538,3,demo_measurement,unit
G1_17,Group 1,84.555,4,demo_measurement,unit
G1_17,Group 1,92.437,5,demo_measurement,unit
G1_17,Group 1,103.120,6,demo_measurement,unit
G1_17,Group 1,104.153,7,demo_measurement,unit
G1_17,Group 1,85.403,8,demo_measurement,unit
G1_17,Group 1,124.451,9,demo_measurement,unit
G1_17,Group 1,124.327,10,demo_measurement,unit
G1_17,Group 1,105.308,11,demo_measurement,unit
G1_17,Group 1,83.359,12,demo_measurement,unit
G1_17,Group 1,106.931,13,demo_measurement,unit
G1_17,Group 1,112.769,14,demo_measurement,unit
G1_17,Group 1,103.044,15,demo_measurement,unit
G1_17,Group 1,117.639,16,demo_measurement,unit
G1_17,Group 1,86.686,17,demo_measurement,unit
G1_17,Group 1,94.883,18,demo_measurement,unit
G1_17,Group 1,101.983,19,demo_measurement,unit
G1_17,Group 1,108.265,20,demo_measurement,unit
G1_17,Group 1,115.698,21,demo_measurement,unit
G1_17,Group 1,102.828,22,demo_measurement,unit
G1_17,Group 1,103.357,23,demo_measurement,unit
G1_17,Group 1,91.044,24,demo_measurement,unit
G1_17,Group 1,101.011,25,demo_measurement,unit
G1_17,Group 1,105.626,26,demo_measurement,unit
G1_17,Group 1,95.015,27,demo_measurement,unit
G1_17,Group 1,101.902,28,demo_measurement,unit
G1_17,Group 1,84.469,29,demo_measurement,unit
G1_17,Group 1,108.705,30,demo_measurement,unit
G1_17,Group 1,105.818,31,demo_measurement,unit
G1_17,Group 1,96.364,32,demo_measurement,unit
G1_17,Group 1,93.001,33,demo_measurement,unit
G1_17,Group 1,91.252,34,demo_measurement,unit
G1_17,Group 1,92.452,35,demo_measurement,unit
G1_17,Group 1,101.671,36,demo_measurement,unit
G1_17,Group 1,109.309,37,demo_measurement,unit
G1_17,Group 1,69.014,38,demo_measurement,unit
G1_17,Group 1,106.307,39,demo_measurement,unit
G1_17,Group 1,119.365,40,demo_measurement,unit
G1_17,Group 1,115.006,41,demo_measurement,unit
G1_17,Group 1,117.102,42,demo_measurement,unit
G1_17,Group 1,98.332,43,demo_measurement,unit
G1_17,Group 1,100.303,44,demo_measurement,unit
G1_17,Group 1,88.454,45,demo_measurement,unit
G1_17,Group 1,75.278,46,demo_measurement,unit
G1_17,Group 1,106.653,47,demo_measurement,unit
G1_17,Group 1,93.609,48,demo_measurement,unit
G1_17,Group 1,106.633,49,demo_measurement,unit
G1_17,Group 1,113.399,50,demo_measurement,unit
G1_18,Group 1,107.456,1,demo_measurement,unit
G1_18,Group 1,116.399,2,demo_measurement,unit
G1_18,Group 1,103.935,3,demo_measurement,unit
G1_18,Group 1,114.350,4,demo_measurement,unit
G1_18,Group 1,109.680,5,demo_measurement,unit
G1_18,Group 1,106.213,6,demo_measurement,unit
G1_18,Group 1,126.028,7,demo_measurement,unit
G1_18,Group 1,114.149,8,demo_measurement,unit
G1_18,Group 1,99.348,9,demo_measurement,unit
G1_18,Group 1,106.762,10,demo_measurement,unit
G1_18,Group 1,85.075,11,demo_measurement,unit
G1_18,Group 1,97.077,12,demo_measurement,unit
G1_18,Group 1,109.527,13,demo_measurement,unit
G1_18,Group 1,97.182,14,demo_measurement,unit
G1_18,Group 1,91.007,15,demo_measurement,unit
G1_18,Group 1,73.578,16,demo_measurement,unit
G1_18,Group 1,93.676,17,demo_measurement,unit
G1_18,Group 1,109.095,18,demo_measurement,unit
G1_18,Group 1,114.001,19,demo_measurement,unit
G1_18,Group 1,112.010,20,demo_measurement,unit
G1_18,Group 1,117.145,21,demo_measurement,unit
G1_18,Group 1,98.619,22,demo_measurement,unit
G1_18,Group 1,99.510,23,demo_measurement,unit
G1_18,Group 1,84.771,24,demo_measurement,unit
G1_18,Group 1,100.524,25,demo_measurement,unit
G1_18,Group 1,89.085,26,demo_measurement,unit
G1_18,Group 1,88.135,27,demo_measurement,unit
G1_18,Group 1,98.828,28,demo_measurement,unit
G1_18,Group 1,108.493,29,demo_measurement,unit
G1_18,Group 1,104.246,30,demo_measurement,unit
G1_18,Group 1,113.834,31,demo_measurement,unit
G1_18,Group 1,116.053,32,demo_measurement,unit
G1_18,Group 1,95.773,33,demo_measurement,unit
G1_18,Group 1,93.843,34,demo_measurement,unit
G1_18,Group 1,135.730,35,demo_measurement,unit
G1_18,Group 1,92.220,36,demo_measurement,unit
G1_18,Group 1,99.031,37,demo_measurement,unit
G1_18,Group 1,109.572,38,demo_measurement,unit
G1_18,Group 1,103.110,39,demo_measurement,unit
G1_18,Group 1,110.718,40,demo_measurement,unit
G1_18,Group 1,97.474,41,demo_measurement,unit
G1_18,Group 1,98.232,42,demo_measurement,unit
G1_18,Group 1,96.908,43,demo_measurement,unit
G1_18,Group 1,107.560,44,demo_measurement,unit
G1_18,Group 1,109.499,45,demo_measurement,unit
G1_18,Group 1,69.138,46,demo_measurement,unit
G1_18,Group 1,94.974,47,demo_measurement,unit
G1_18,Group 1,115.878,48,demo_measurement,unit
G1_18,Group 1,119.155,49,demo_measurement,unit
G1_18,Group 1,110.252,50,demo_measurement,unit
G1_19,Group 1,103.657,1,demo_measurement,unit
G1_19,Group 1,72.586,2,demo_measurement,unit
G1_19,Group 1,90.418,3,demo_measurement,unit
G1_19,Group 1,113.569,4,demo_measurement,unit
G1_19,Group 1,93.551,5,demo_measurement,unit
G1_19,Group 1,111.614,6,demo_measurement,unit
G1_19,Group 1,103.892,7,demo_measurement,unit
G1_19,Group 1,105.683,8,demo_measurement,unit
G1_19,Group 1,92.783,9,demo_measurement,unit
G1_19,Group 1,103.004,10,demo_measurement,unit
G1_19,Group 1,124.849,11,demo_measurement,unit
G1_19,Group 1,94.292,12,demo_measurement,unit
G1_19,Group 1,96.623,13,demo_measurement,unit
G1_19,Group 1,115.884,14,demo_measurement,unit
G1_19,Group 1,87.874,15,demo_measurement,unit
G1_19,Group 1,127.859,16,demo_measurement,unit
G1_19,Group 1,114.249,17,demo_measurement,unit
G1_19,Group 1,99.341,18,demo_measurement,unit
G1_19,Group 1,109.773,19,demo_measurement,unit
G1_19,Group 1,77.861,20,demo_measurement,unit
G1_19,Group 1,95.274,21,demo_measurement,unit
G1_19,Group 1,100.104,22,demo_measurement,unit
G1_19,Group 1,122.893,23,demo_measurement,unit
G1_19,Group 1,116.416,24,demo_measurement,unit
G1_19,Group 1,99.601,25,demo_measurement,unit
G1_19,Group 1,79.788,26,demo_measurement,unit
G1_19,Group 1,103.793,27,demo_measurement,unit
G1_19,Group 1,109.744,28,demo_measurement,unit
G1_19,Group 1,108.954,29,demo_measurement,unit
G1_19,Group 1,104.557,30,demo_measurement,unit
G1_19,Group 1,96.886,31,demo_measurement,unit
G1_19,Group 1,96.069,32,demo_measurement,unit
G1_19,Group 1,113.112,33,demo_measurement,unit
G1_19,Group 1,88.757,34,demo_measurement,unit
G1_19,Group 1,106.488,35,demo_measurement,unit
G1_19,Group 1,95.607,36,demo_measurement,unit
G1_19,Group 1,113.590,37,demo_measurement,unit
G1_19,Group 1,93.414,38,demo_measurement,unit
G1_19,Group 1,101.431,39,demo_measurement,unit
G1_19,Group 1,106.854,40,demo_measurement,unit
G1_19,Group 1,93.874,41,demo_measurement,unit
G1_19,Group 1,94.679,42,demo_measurement,unit
G1_19,Group 1,93.725,43,demo_measurement,unit
G1_19,Group 1,104.109,44,demo_measurement,unit
G1_19,Group 1,102.956,45,demo_measurement,unit
G1_19,Group 1,115.427,46,demo_measurement,unit
G1_19,Group 1,110.097,47,demo_measurement,unit
G1_19,Group 1,110.265,48,demo_measurement,unit
G1_19,Group 1,98.230,49,demo_measurement,unit
G1_19,Group 1,108.960,50,demo_measurement,unit
G1_20,Group 1,109.939,1,demo_measurement,unit
G1_20,Group 1,91.918,2,demo_measurement,unit
G1_20,Group 1,126.475,3,demo_measurement,unit
G1_20,Group 1,102.500,4,demo_measurement,unit
G1_20,Group 1,81.879,5,demo_measurement,unit
G1_20,Group 1,102.946,6,demo_measurement,unit
G1_20,Group 1,91.177,7,demo_measurement,unit
G1_20,Group 1,77.512,8,demo_measurement,unit
G1_20,Group 1,97.565,9,demo_measurement,unit
G1_20,Group 1,112.717,10,demo_measurement,unit
G1_20,Group 1,102.484,11,demo_measurement,unit
G1_20,Group 1,98.671,12,demo_measurement,unit
G1_20,Group 1,76.315,13,demo_measurement,unit
G1_20,Group 1,108.718,14,demo_measurement,unit
G1_20,Group 1,104.787,15,demo_measurement,unit
G1_20,Group 1,92.352,16,demo_measurement,unit
G1_20,Group 1,91.900,17,demo_measurement,unit
G1_20,Group 1,94.282,18,demo_measurement,unit
G1_20,Group 1,83.859,19,demo_measurement,unit
G1_20,Group 1,115.071,20,demo_measurement,unit
G1_20,Group 1,96.194,21,demo_measurement,unit
